Indicator Code: CG0010
"Indicator Name: Communicable, maternal, perinatal and nutritional conditions"
Export date: 11/7/2023 4:28:38 AM
Source location: "WHO Mortality Database portal"
"Indicator metadata: A00-B99, D50-D53, D64.9, E00-E02, E40-E46, E50-E64, G00-G04, G14, H65-H66, J00-J22, N70-N73, O00-O99, P00-P96, U04, U07.1, U07.2, U09.9, U10.9"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
EU,Europe,SVK,Slovakia,2007,Male,Age01_04,[1-4],8.00000000,20.51282051,,7.38266182,
EU,Europe,SVK,Slovakia,2008,All,Age01_04,[1-4],15.00000000,22.72727273,,7.00352044,
EU,Europe,SVK,Slovakia,2014,Male,Age00,[0],90.00000000,53.25443787,,318.19547809,
EU,Europe,SVN,Slovenia,1985,Male,Age01_04,[1-4],8.00000000,23.52941176,,14.13427562,
EU,Europe,SVN,Slovenia,1986,All,Age00,[0],182.00000000,59.67213115,,725.09960159,
EU,Europe,SVN,Slovenia,1987,Female,Age01_04,[1-4],5.00000000,26.31578947,,9.76562500,
EU,Europe,SVN,Slovenia,1990,Male,Age01_04,[1-4],2.00000000,7.40740741,,3.92156863,
EU,Europe,SVN,Slovenia,1992,Male,Age00,[0],53.00000000,54.08163265,,519.60784314,
EU,Europe,SVN,Slovenia,1994,Female,Age00,[0],35.00000000,53.84615385,,368.42105263,
EU,Europe,SVN,Slovenia,2002,Male,Age00,[0],24.00000000,54.54545455,,265.13477684,
EU,Europe,SVN,Slovenia,2004,All,Age01_04,[1-4],1.00000000,5.88235294,,1.39766311,
EU,Europe,SVN,Slovenia,2004,Male,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
EU,Europe,SVN,Slovenia,2008,Female,Age00,[0],20.00000000,90.90909091,,197.27756954,
CSA,Central and South America,PAN,Panama,2008,Male,Age01_04,[1-4],65.00000000,45.77464789,,44.37647637,
CSA,Central and South America,PRY,Paraguay,2012,All,Age01_04,[1-4],80.00000000,32.65306122,,14.43795739,
CSA,Central and South America,PRY,Paraguay,2013,All,Age00,[0],1022.00000000,65.42893726,,736.51818595,
CSA,Central and South America,PAN,Panama,2009,All,Age00,[0],481.00000000,57.46714456,,642.65291398,
CSA,Central and South America,PAN,Panama,1988,Male,Age00,[0],403.00000000,65.95744681,,1261.78026860,
CSA,Central and South America,PRY,Paraguay,2013,Female,Age01_04,[1-4],38.00000000,35.84905660,,14.06277177,
CSA,Central and South America,PAN,Panama,2009,All,Age01_04,[1-4],174.00000000,52.72727273,,60.06399923,
CSA,Central and South America,PAN,Panama,2009,Male,Age01_04,[1-4],82.00000000,48.23529412,,55.39979056,
CSA,Central and South America,PAN,Panama,2014,Female,Age00,[0],273.00000000,58.83620690,,711.28944009,
CSA,Central and South America,PAN,Panama,2014,Female,Age01_04,[1-4],68.00000000,51.51515152,,45.65750160,
CSA,Central and South America,PER,Peru,1995,Male,Age00,[0],3396.00000000,46.36810486,,1071.29337540,
CSA,Central and South America,PRY,Paraguay,2002,Female,Age00,[0],581.00000000,74.58279846,,859.69636886,
CSA,Central and South America,PRY,Paraguay,2002,Female,Age01_04,[1-4],110.00000000,52.38095238,,39.68110819,
CSA,Central and South America,PRY,Paraguay,2003,Male,Age01_04,[1-4],94.00000000,44.54976303,,32.86609862,
CSA,Central and South America,PER,Peru,1996,All,Age01_04,[1-4],1609.00000000,39.03444930,,64.53237889,
CSA,Central and South America,PER,Peru,1996,Male,Age00,[0],3527.00000000,49.11572204,,1126.04918600,
CSA,Central and South America,PRY,Paraguay,2003,Unknown,Age00,[0],2.00000000,100.00000000,,,
CSA,Central and South America,PRY,Paraguay,2003,Unknown,Age01_04,[1-4],0.00000000,,,,
CSA,Central and South America,PRY,Paraguay,2010,Male,Age00,[0],648.00000000,60.95954845,,882.86987207,
CSA,Central and South America,PRY,Paraguay,2010,Male,Age01_04,[1-4],65.00000000,35.71428571,,23.43060036,
CSA,Central and South America,PER,Peru,1997,Male,Age00,[0],3125.00000000,48.62299673,,1010.23815760,
CSA,Central and South America,PRY,Paraguay,2010,Unknown,Age00,[0],2.00000000,14.28571429,,,
CSA,Central and South America,PRY,Paraguay,2010,Unknown,Age01_04,[1-4],0.00000000,,,,
CSA,Central and South America,PRY,Paraguay,2011,All,Age00,[0],1101.00000000,68.51275669,,769.25226723,
CSA,Central and South America,PRY,Paraguay,2011,All,Age01_04,[1-4],83.00000000,33.33333333,,15.05327590,
CSA,Central and South America,PRY,Paraguay,2011,Male,Age00,[0],654.00000000,70.77922078,,893.06441261,
CSA,Central and South America,PRY,Paraguay,2011,Male,Age01_04,[1-4],50.00000000,34.72222222,,17.74465442,
CSA,Central and South America,PRY,Paraguay,2011,Unknown,Age00,[0],1.00000000,16.66666667,,,
CSA,Central and South America,PRY,Paraguay,2011,Unknown,Age01_04,[1-4],0.00000000,,,,
CSA,Central and South America,PER,Peru,1999,All,Age01_04,[1-4],1091.00000000,37.42710120,,44.75728506,
CSA,Central and South America,PER,Peru,1999,Male,Age01_04,[1-4],535.00000000,34.44945267,,42.98120878,
CSA,Central and South America,PER,Peru,2006,Female,Age00,[0],1600.00000000,62.76971361,,532.17496582,
CSA,Central and South America,PER,Peru,2006,Female,Age01_04,[1-4],363.00000000,44.92574257,,31.59439413,
CSA,Central and South America,PER,Peru,2007,All,Age00,[0],3730.00000000,67.60920790,,600.72924988,
NAC,North America and the Caribbean,TTO,Trinidad and Tobago,2000,All,Age00,[0],317.00000000,82.76762402,,1761.30681190,
NAC,North America and the Caribbean,TTO,Trinidad and Tobago,2010,Male,Age01_04,[1-4],1.00000000,5.55555556,,2.54816023,
AS,Asia,TKM,Turkmenistan,1986,Male,Age00,[0],3518.00000000,88.97319170,,5863.33333330,
AS,Asia,TKM,Turkmenistan,1987,All,Age00,[0],6136.00000000,86.87526547,,5109.07577020,
NAC,North America and the Caribbean,TTO,Trinidad and Tobago,2006,Male,Age00,[0],81.00000000,63.77952756,,801.18694362,
AS,Asia,TKM,Turkmenistan,1988,All,Age01_04,[1-4],2606.00000000,78.04731956,,604.78069158,
NAC,North America and the Caribbean,TTO,Trinidad and Tobago,2011,All,Age00,[0],157.00000000,62.05533597,,801.34748877,
AS,Asia,TKM,Turkmenistan,2001,Female,Age01_04,[1-4],263.00000000,50.19083969,,139.88766435,
NAC,North America and the Caribbean,TTO,Trinidad and Tobago,2011,Male,Age00,[0],98.00000000,65.33333333,,984.62775043,
AS,Asia,TKM,Turkmenistan,2002,Female,Age00,[0],381.00000000,68.64864865,,815.93318342,
NAC,North America and the Caribbean,TTO,Trinidad and Tobago,1972,Male,Age00,[0],363.00000000,89.62962963,,3280.91106290,
AS,Asia,TKM,Turkmenistan,2004,Female,Age01_04,[1-4],121.00000000,38.29113924,,64.20733131,
AS,Asia,TKM,Turkmenistan,1991,All,Age00,[0],4838.00000000,81.73677986,,3968.82690730,
AS,Asia,TKM,Turkmenistan,1992,Male,Age00,[0],2753.00000000,84.68163642,,4369.84126980,
AS,Asia,TKM,Turkmenistan,2005,Female,Age00,[0],240.00000000,64.17112299,,421.15607342,
AS,Asia,TKM,Turkmenistan,1992,Female,Age01_04,[1-4],697.00000000,69.56087824,,302.64871906,
AS,Asia,TKM,Turkmenistan,2007,Female,Age01_04,[1-4],90.00000000,30.50847458,,43.90415236,
AS,Asia,TKM,Turkmenistan,1993,Male,Age00,[0],2981.00000000,87.13826367,,4276.90100430,
AS,Asia,TKM,Turkmenistan,1985,Male,Age01_04,[1-4],1629.00000000,79.11607576,,837.53213368,
AS,Asia,TKM,Turkmenistan,2009,Female,Age00,[0],644.00000000,59.85130112,,1231.16922840,
AS,Asia,TKM,Turkmenistan,1993,Female,Age01_04,[1-4],968.00000000,75.09697440,,413.49850491,
AS,Asia,TKM,Turkmenistan,2011,Female,Age01_04,[1-4],108.00000000,36.48648649,,50.78218674,
AS,Asia,TKM,Turkmenistan,1994,Female,Age00,[0],2198.00000000,87.25684796,,3376.34408600,
AS,Asia,TKM,Turkmenistan,1995,Female,Age01_04,[1-4],1084.00000000,78.04175666,,417.08349365,
AS,Asia,TKM,Turkmenistan,2012,Female,Age00,[0],732.00000000,57.50196386,,1156.19718530,
NAC,North America and the Caribbean,TTO,Trinidad and Tobago,2009,Female,Age00,[0],82.00000000,65.60000000,,839.04635219,
AS,Asia,TKM,Turkmenistan,1996,Female,Age00,[0],1740.00000000,86.78304239,,2810.98546040,
AS,Asia,TKM,Turkmenistan,2014,Female,Age01_04,[1-4],108.00000000,27.20403023,,43.56946910,
AS,Asia,TKM,Turkmenistan,1997,Female,Age01_04,[1-4],1003.00000000,77.03533026,,395.50473186,
AS,Asia,TKM,Turkmenistan,1998,Female,Age00,[0],1163.00000000,85.20146520,,2258.25242720,
AS,Asia,TKM,Turkmenistan,1987,Male,Age01_04,[1-4],1340.00000000,75.36557930,,638.39923773,
NAC,North America and the Caribbean,TTO,Trinidad and Tobago,2006,All,Age00,[0],144.00000000,60.75949367,,722.34762980,
AS,Asia,TKM,Turkmenistan,1999,Male,Age00,[0],906.00000000,67.46090841,,2077.31462370,
NAC,North America and the Caribbean,TTO,Trinidad and Tobago,1992,Male,Age01_04,[1-4],8.00000000,16.66666667,,15.29636711,
AS,Asia,TKM,Turkmenistan,2001,All,Age01_04,[1-4],595.00000000,48.21717990,,156.35881062,
AS,Asia,TKM,Turkmenistan,1991,Male,Age01_04,[1-4],803.00000000,66.25412541,,341.26646834,
EU,Europe,SWE,Sweden,1985,Female,Age00,[0],112.00000000,37.33333333,,240.34334764,
EU,Europe,SWE,Sweden,1999,All,Age01_04,[1-4],6.00000000,10.71428571,,1.53359728,
EU,Europe,SWE,Sweden,1999,Male,Age01_04,[1-4],3.00000000,11.53846154,,1.49637130,
EU,Europe,SWE,Sweden,2001,Female,Age00,[0],68.00000000,46.89655172,,153.86355923,
EU,Europe,SWE,Sweden,2002,Male,Age01_04,[1-4],5.00000000,10.86956522,,2.66426528,
EU,Europe,SWE,Sweden,1981,All,Age00,[0],274.00000000,41.96018377,,287.51311647,
EU,Europe,SWE,Sweden,2003,All,Age00,[0],162.00000000,52.42718447,,165.93600197,
EU,Europe,SWE,Sweden,2003,Male,Age00,[0],97.00000000,52.71739130,,193.20207543,
EU,Europe,SWE,Sweden,2002,Female,Age01_04,[1-4],3.00000000,13.04347826,,1.68895620,
EU,Europe,SWE,Sweden,1995,Male,Age01_04,[1-4],10.00000000,20.00000000,,4.00801603,
EU,Europe,SWE,Sweden,2005,Female,Age01_04,[1-4],10.00000000,27.02702703,,5.26943962,
EU,Europe,SWE,Sweden,2006,All,Age00,[0],126.00000000,42.28187919,,121.25119687,
EU,Europe,SWE,Sweden,2006,Male,Age00,[0],72.00000000,43.37349398,,134.80747807,
EU,Europe,SWE,Sweden,2007,All,Age01_04,[1-4],10.00000000,14.70588235,,2.42760282,
EU,Europe,SWE,Sweden,2007,Male,Age01_04,[1-4],7.00000000,24.13793103,,3.31475492,
EU,Europe,SWE,Sweden,2008,Female,Age01_04,[1-4],4.00000000,13.79310345,,1.94533606,
CSA,Central and South America,SUR,Suriname,2013,Female,Age00,[0],46.00000000,68.65671642,,896.68615984,
EU,Europe,SWE,Sweden,2009,Female,Age00,[0],57.00000000,43.84615385,,106.01101027,
EU,Europe,SWE,Sweden,2010,All,Age01_04,[1-4],13.00000000,19.69696970,,2.94791265,
EU,Europe,SWE,Sweden,2010,Male,Age01_04,[1-4],7.00000000,19.44444444,,3.08682126,
EU,Europe,SWE,Sweden,2011,All,Age00,[0],111.00000000,47.23404255,,97.35731890,
EU,Europe,SWE,Sweden,2012,Female,Age00,[0],56.00000000,44.09448819,,101.87930940,
EU,Europe,SWE,Sweden,2013,Female,Age01_04,[1-4],5.00000000,20.83333333,,2.22297309,
EU,Europe,SWE,Sweden,2014,All,Age00,[0],128.00000000,50.99601594,,111.35857461,
EU,Europe,SWE,Sweden,2014,Male,Age00,[0],78.00000000,51.65562914,,131.94285859,
EU,Europe,SWE,Sweden,1996,Male,Age01_04,[1-4],10.00000000,17.85714286,,4.17188152,
EU,Europe,CHE,Switzerland,1951,Female,Age01_04,[1-4],102.00000000,36.82310469,,62.27106227,
EU,Europe,CHE,Switzerland,1952,All,Age01_04,[1-4],191.00000000,33.92539964,,57.34013810,
EU,Europe,CHE,Switzerland,1953,Male,Age01_04,[1-4],95.00000000,32.87197232,,56.11340815,
EU,Europe,CHE,Switzerland,1953,Female,Age00,[0],787.00000000,74.88106565,,1952.85359800,
EU,Europe,CHE,Switzerland,1954,All,Age00,[0],1712.00000000,75.08771930,,2060.16847170,
EU,Europe,CHE,Switzerland,1955,Male,Age00,[0],955.00000000,75.25610717,,2205.54272520,
CSA,Central and South America,SUR,Suriname,2011,Female,Age01_04,[1-4],2.00000000,20.00000000,,9.92752904,
CSA,Central and South America,SUR,Suriname,2003,All,Age00,[0],121.00000000,71.59763314,,1121.82458740,
EU,Europe,CHE,Switzerland,1956,Female,Age00,[0],736.00000000,75.72016461,,1739.95271870,
CSA,Central and South America,SUR,Suriname,2001,Female,Age00,[0],86.00000000,83.49514563,,1675.75993760,
CSA,Central and South America,SUR,Suriname,2001,All,Age01_04,[1-4],24.00000000,40.67796610,,56.06428705,
EU,Europe,CHE,Switzerland,1958,Male,Age00,[0],881.00000000,75.04258944,,1882.47863250,
EU,Europe,CHE,Switzerland,1958,Female,Age01_04,[1-4],56.00000000,32.18390805,,33.65384615,
EU,Europe,CHE,Switzerland,1959,All,Age01_04,[1-4],117.00000000,26.29213483,,33.76623377,
EU,Europe,CHE,Switzerland,1960,Male,Age01_04,[1-4],72.00000000,26.56826568,,39.97779012,
EU,Europe,CHE,Switzerland,1960,Female,Age00,[0],552.00000000,66.34615385,,1218.54304640,
EU,Europe,CHE,Switzerland,1961,All,Age00,[0],1479.00000000,70.90124640,,1553.57142860,
CSA,Central and South America,SUR,Suriname,1999,Unknown,Age00,[0],4.00000000,80.00000000,,,
EU,Europe,CHE,Switzerland,1963,Female,Age00,[0],649.00000000,68.67724868,,1272.54901960,
EU,Europe,CHE,Switzerland,1964,All,Age00,[0],1458.00000000,68.06722689,,1346.26038780,
EU,Europe,CHE,Switzerland,1965,Male,Age00,[0],792.00000000,69.53467954,,1404.25531910,
EU,Europe,CHE,Switzerland,1965,Female,Age01_04,[1-4],37.00000000,22.69938650,,18.62103674,
EU,Europe,CHE,Switzerland,1966,All,Age01_04,[1-4],90.00000000,20.22471910,,21.52595073,
EU,Europe,CHE,Switzerland,1967,Male,Age01_04,[1-4],47.00000000,22.48803828,,21.64900967,
EU,Europe,SWE,Sweden,1976,Male,Age01_04,[1-4],12.00000000,12.12121212,,5.29567520,
EU,Europe,CHE,Switzerland,1968,Female,Age01_04,[1-4],32.00000000,18.71345029,,15.50387597,
EU,Europe,CHE,Switzerland,1970,Male,Age01_04,[1-4],32.00000000,17.20430108,,15.41425819,
EU,Europe,CHE,Switzerland,1971,Male,Age01_04,[1-4],37.00000000,17.78846154,,18.22660099,
EU,Europe,CHE,Switzerland,1971,Female,Age01_04,[1-4],21.00000000,14.18918919,,10.85832472,
EU,Europe,CHE,Switzerland,1972,Female,Age01_04,[1-4],18.00000000,14.17322835,,9.52380952,
EU,Europe,CHE,Switzerland,1973,All,Age00,[0],687.00000000,59.53206239,,787.84403670,
EU,Europe,CHE,Switzerland,1974,All,Age00,[0],625.00000000,59.35422602,,752.10589651,
EU,Europe,CHE,Switzerland,1976,Male,Age00,[0],255.00000000,55.55555556,,680.00000000,
CSA,Central and South America,SUR,Suriname,1998,All,Age01_04,[1-4],24.00000000,32.43243243,,55.65088346,
EU,Europe,CHE,Switzerland,1977,Male,Age00,[0],219.00000000,55.44303797,,595.10869565,
EU,Europe,CHE,Switzerland,1977,Female,Age00,[0],171.00000000,53.94321767,,485.79545455,
EU,Europe,CHE,Switzerland,1978,All,Age01_04,[1-4],29.00000000,15.67567568,,9.80392157,
EU,Europe,CHE,Switzerland,1978,Female,Age00,[0],125.00000000,52.30125523,,361.27167630,
EU,Europe,CHE,Switzerland,1979,All,Age01_04,[1-4],16.00000000,10.95890411,,5.55362721,
CSA,Central and South America,SUR,Suriname,1997,Male,Age00,[0],55.00000000,67.07317073,,953.86749913,
EU,Europe,CHE,Switzerland,1981,Male,Age01_04,[1-4],11.00000000,12.08791209,,7.53424658,
CSA,Central and South America,SUR,Suriname,1997,All,Age00,[0],116.00000000,70.30303030,,1052.44057340,
EU,Europe,CHE,Switzerland,1982,Male,Age01_04,[1-4],13.00000000,14.60674157,,8.81953867,
EU,Europe,CHE,Switzerland,1982,Female,Age01_04,[1-4],1.00000000,2.12765957,,0.71326676,
EU,Europe,CHE,Switzerland,1983,All,Age00,[0],274.00000000,48.92857143,,369.27223720,
EU,Europe,CHE,Switzerland,1983,Female,Age01_04,[1-4],10.00000000,16.94915254,,7.05218618,
EU,Europe,CHE,Switzerland,1984,All,Age00,[0],225.00000000,42.21388368,,304.46549391,
EU,Europe,SWE,Sweden,1977,Female,Age01_04,[1-4],7.00000000,12.06896552,,3.31910858,
EU,Europe,CHE,Switzerland,1986,Male,Age00,[0],125.00000000,42.08754209,,328.94736842,
EU,Europe,CHE,Switzerland,1986,Female,Age00,[0],86.00000000,38.39285714,,233.69565217,
EU,Europe,CHE,Switzerland,1987,Male,Age01_04,[1-4],9.00000000,14.06250000,,5.96026490,
EU,Europe,CHE,Switzerland,1987,Female,Age01_04,[1-4],12.00000000,22.64150943,,8.29875519,
CSA,Central and South America,SUR,Suriname,1989,Female,Age00,[0],71.00000000,78.02197802,,1390.24867830,
EU,Europe,CHE,Switzerland,1988,Male,Age00,[0],126.00000000,38.18181818,,317.38035264,
EU,Europe,CHE,Switzerland,1988,Female,Age00,[0],86.00000000,39.09090909,,226.91292876,
EU,Europe,CHE,Switzerland,1989,All,Age01_04,[1-4],19.00000000,17.27272727,,6.29764667,
CSA,Central and South America,SUR,Suriname,1988,All,Age00,[0],131.00000000,71.97802198,,1205.59543530,
EU,Europe,SWE,Sweden,1959,Male,Age00,[0],763.00000000,73.15436242,,1426.16822430,
EU,Europe,CHE,Switzerland,1990,All,Age00,[0],214.00000000,37.28222997,,261.29426129,
EU,Europe,CHE,Switzerland,1991,All,Age01_04,[1-4],15.00000000,12.00000000,,4.72440945,
CSA,Central and South America,SUR,Suriname,1981,All,Age01_04,[1-4],40.00000000,49.38271605,,115.29703398,
CSA,Central and South America,SUR,Suriname,1977,All,Age01_04,[1-4],45.00000000,54.21686747,,93.55509356,
EU,Europe,CHE,Switzerland,1994,Male,Age01_04,[1-4],12.00000000,16.66666667,,6.84150513,
EU,Europe,CHE,Switzerland,1994,Female,Age01_04,[1-4],3.00000000,6.00000000,,1.80505415,
EU,Europe,SWE,Sweden,1964,Female,Age00,[0],525.00000000,70.65948856,,927.56183746,
CSA,Central and South America,PER,Peru,2007,Male,Age00,[0],2091.00000000,67.97789337,,665.20751548,
CSA,Central and South America,PER,Peru,2007,Female,Age00,[0],1639.00000000,67.14461286,,534.61283788,
CSA,Central and South America,PER,Peru,2007,Female,Age01_04,[1-4],328.00000000,44.62585034,,28.39145936,
CSA,Central and South America,PER,Peru,2009,Female,Age00,[0],1817.00000000,67.97605686,,579.56868862,
CSA,Central and South America,PER,Peru,2010,Female,Age00,[0],1535.00000000,64.60437710,,494.22385926,
CSA,Central and South America,PER,Peru,2010,Female,Age01_04,[1-4],288.00000000,38.97158322,,24.65939215,
CSA,Central and South America,PRY,Paraguay,2013,Male,Age00,[0],588.00000000,66.74233825,,827.64445070,
CSA,Central and South America,PRY,Paraguay,2013,Male,Age01_04,[1-4],40.00000000,26.66666667,,14.15698683,
CSA,Central and South America,PER,Peru,1995,Female,Age00,[0],2731.00000000,45.11812324,,907.27581384,
CSA,Central and South America,PER,Peru,1995,Female,Age01_04,[1-4],809.00000000,37.11009174,,65.81377224,
CSA,Central and South America,PER,Peru,1996,All,Age00,[0],6395.00000000,48.90639339,,1047.19157790,
CSA,Central and South America,PRY,Paraguay,2003,Male,Age00,[0],692.00000000,74.48869752,,1010.21897810,
CSA,Central and South America,PER,Peru,2012,Male,Age01_04,[1-4],279.00000000,36.51832461,,22.98892247,
CSA,Central and South America,PER,Peru,1996,Female,Age00,[0],2868.00000000,48.65139949,,964.16000753,
AS,Asia,PHL,Philippines,1964,Male,Age01_04,[1-4],16339.00000000,79.99902076,,742.54815951,
AS,Asia,PHL,Philippines,1964,Female,Age00,[0],20550.00000000,88.48985919,,3614.60405570,
AS,Asia,PHL,Philippines,1964,Female,Age01_04,[1-4],14657.00000000,81.07196194,,700.16925016,
CSA,Central and South America,PER,Peru,1996,Female,Age01_04,[1-4],765.00000000,40.13641133,,62.68842378,
CSA,Central and South America,PER,Peru,1997,All,Age00,[0],5542.00000000,47.64442916,,918.39812277,
AS,Asia,PHL,Philippines,1968,Male,Age01_04,[1-4],18026.00000000,79.77518145,,745.51834949,
AS,Asia,PHL,Philippines,1969,Male,Age00,[0],33515.00000000,88.97236454,,5109.46123120,
AS,Asia,PHL,Philippines,1969,Male,Age01_04,[1-4],17858.00000000,79.80515708,,725.95709219,
CSA,Central and South America,PRY,Paraguay,2010,All,Age00,[0],1132.00000000,61.38828633,,788.80619896,
CSA,Central and South America,PRY,Paraguay,2010,All,Age01_04,[1-4],109.00000000,36.21262458,,20.07226014,
CSA,Central and South America,PER,Peru,1997,All,Age01_04,[1-4],1434.00000000,34.72154964,,57.89015807,
CSA,Central and South America,PER,Peru,1997,Female,Age00,[0],2417.00000000,46.43611912,,821.80695527,
CSA,Central and South America,PER,Peru,1997,Female,Age01_04,[1-4],705.00000000,36.58536585,,58.19059442,
CSA,Central and South America,PER,Peru,1998,All,Age00,[0],4985.00000000,49.44455465,,835.35539051,
CSA,Central and South America,PER,Peru,1998,All,Age01_04,[1-4],1636.00000000,40.92046023,,66.53925511,
CSA,Central and South America,PER,Peru,1998,Male,Age00,[0],2825.00000000,50.49151028,,924.36259882,
AS,Asia,PHL,Philippines,1995,All,Age00,[0],24623.00000000,80.38588358,,1295.94736840,
AS,Asia,PHL,Philippines,1996,Female,Age01_04,[1-4],4832.00000000,68.84171534,,131.44722524,
AS,Asia,PHL,Philippines,1997,Male,Age00,[0],13100.00000000,79.61106047,,1210.63585180,
CSA,Central and South America,PER,Peru,1998,Male,Age01_04,[1-4],843.00000000,39.55889254,,67.11671222,
CSA,Central and South America,PER,Peru,1998,Female,Age00,[0],2160.00000000,48.13906842,,741.92384976,
EU,Europe,CHE,Switzerland,1995,Female,Age00,[0],82.00000000,46.32768362,,205.51378446,
EU,Europe,CHE,Switzerland,1996,All,Age01_04,[1-4],7.00000000,7.07070707,,2.07161882,
EU,Europe,CHE,Switzerland,1996,Male,Age01_04,[1-4],3.00000000,5.26315789,,1.73010381,
EU,Europe,CHE,Switzerland,1997,All,Age00,[0],174.00000000,44.96124031,,214.28571429,
EU,Europe,CHE,Switzerland,1998,Female,Age00,[0],66.00000000,43.13725490,,171.41521440,
EU,Europe,CHE,Switzerland,1999,Female,Age01_04,[1-4],4.00000000,10.81081081,,2.53126107,
EU,Europe,CHE,Switzerland,2000,All,Age00,[0],180.00000000,46.99738903,,231.49636679,
EU,Europe,CHE,Switzerland,2000,Male,Age00,[0],103.00000000,48.13084112,,257.62881441,
EU,Europe,SWE,Sweden,1965,All,Age00,[0],1118.00000000,68.21232459,,921.68178071,
EU,Europe,SWE,Sweden,1965,Male,Age01_04,[1-4],37.00000000,22.15568862,,16.61427930,
EU,Europe,CHE,Switzerland,1955,Female,Age01_04,[1-4],75.00000000,31.91489362,,46.52605459,
EU,Europe,CHE,Switzerland,2002,Female,Age01_04,[1-4],3.00000000,9.67741935,,2.05782488,
EU,Europe,CHE,Switzerland,1956,All,Age01_04,[1-4],149.00000000,32.53275109,,44.89304007,
EU,Europe,CHE,Switzerland,2003,Male,Age00,[0],81.00000000,48.50299401,,219.50624644,
EU,Europe,CHE,Switzerland,2004,All,Age01_04,[1-4],6.00000000,7.89473684,,2.03883990,
EU,Europe,CHE,Switzerland,2004,Male,Age01_04,[1-4],4.00000000,10.00000000,,2.63941036,
